status,date,type,price_total,status
sale,2018-05-31,wholesale,2268990.03,sale
return,2018-06-01,retail_medical,-477.2099999999999,return
sale,2018-06-01,retail_medical,537110.3500000009,sale
sale,2018-06-01,retail_recreational,2224003.469999983,sale
sale,2018-06-01,wholesale,463254.26000000007,sale
return,2018-06-02,retail_medical,-444.10999999999996,return
sale,2018-06-02,retail_medical,411568.8200000034,sale
sale,2018-06-02,retail_recreational,1745227.6099999857,sale
sale,2018-06-02,wholesale,543885.6200000001,sale
return,2018-06-03,retail_medical,-653.8900000000001,return
sale,2018-06-03,retail_medical,354268.79999999626,sale
sale,2018-06-03,retail_recreational,1850423.8599999822,sale
sale,2018-06-03,wholesale,3902058.1199999982,sale
return,2018-06-04,retail_medical,-324.0200000000001,return
sale,2018-06-04,retail_medical,412864.52000000223,sale
sale,2018-06-04,retail_recreational,1936582.1199999866,sale
sale,2018-06-04,wholesale,3541375.940000003,sale
return,2018-06-05,retail_medical,-507.30000000000007,return
sale,2018-06-05,retail_medical,401308.3500000017,sale
sale,2018-06-05,retail_recreational,1877283.6099999957,sale
sale,2018-06-05,wholesale,3560608.1799999997,sale
return,2018-06-06,retail_medical,-519.2500000000001,return
sale,2018-06-06,retail_medical,407550.3000000013,sale
sale,2018-06-06,retail_recreational,2025977.3099999672,sale
sale,2018-06-06,wholesale,3145073.2800000017,sale
return,2018-06-07,retail_medical,-513.6200000000001,return
sale,2018-06-07,retail_medical,514616.6700000064,sale
sale,2018-06-07,retail_recreational,2679843.979999996,sale
sale,2018-06-07,wholesale,3417490.780000001,sale
return,2018-06-08,retail_medical,-356.58000000000004,return
sale,2018-06-08,retail_medical,513638.4400000031,sale
sale,2018-06-08,retail_recreational,2253950.3699999945,sale
sale,2018-06-08,wholesale,511228.62999999995,sale
return,2018-06-09,retail_medical,-240.48999999999998,return
sale,2018-06-09,retail_medical,396387.25000000006,sale
sale,2018-06-09,retail_recreational,1803827.5999999808,sale
sale,2018-06-09,wholesale,9186869.839999998,sale
return,2018-06-10,retail_medical,-343.14000000000004,return
sale,2018-06-10,retail_medical,355184.02999999706,sale
sale,2018-06-10,retail_recreational,1882892.2299999925,sale
sale,2018-06-10,wholesale,3986352.1299999948,sale
return,2018-06-11,retail_medical,-316.71,return
sale,2018-06-11,retail_medical,394219.8199999994,sale
return,2018-06-11,retail_recreational,502.29,return
sale,2018-06-11,retail_recreational,1831395.8399999957,sale
sale,2018-06-11,wholesale,4512438.069999995,sale
return,2018-06-12,retail_medical,-208.24000000000015,return
sale,2018-06-12,retail_medical,400545.2400000037,sale
sale,2018-06-12,retail_recreational,1997378.4299999895,sale
sale,2018-06-12,wholesale,3427338.5,sale
return,2018-06-13,retail_medical,-384.45000000000005,return
sale,2018-06-13,retail_medical,415215.9699999964,sale
sale,2018-06-13,retail_recreational,2112042.419999996,sale
return,2018-06-13,retail_recreational,708.8000000000001,return
sale,2018-06-13,wholesale,3501718.669999997,sale
return,2018-06-14,retail_medical,-460.45000000000005,return
sale,2018-06-14,retail_medical,530120.4799999918,sale
return,2018-06-14,retail_recreational,668.51,return
sale,2018-06-14,retail_recreational,2827457.640000012,sale
sale,2018-06-14,wholesale,3107205.7099999986,sale
return,2018-06-15,retail_medical,-390.94000000000005,return
sale,2018-06-15,retail_medical,517012.5999999821,sale
sale,2018-06-15,retail_recreational,2294891.0800000024,sale
sale,2018-06-15,wholesale,474458.5500000001,sale
return,2018-06-16,retail_medical,-469.3299999999999,return
sale,2018-06-16,retail_medical,418348.49999998783,sale
sale,2018-06-16,retail_recreational,1859290.2399999634,sale
sale,2018-06-16,wholesale,529755.5499999996,sale
return,2018-06-17,retail_medical,-362.90000000000003,return
sale,2018-06-17,retail_medical,355626.21999998926,sale
sale,2018-06-17,retail_recreational,1809484.3099999742,sale
sale,2018-06-17,wholesale,3530811.2999999966,sale
return,2018-06-18,retail_medical,-585.6400000000002,return
sale,2018-06-18,retail_medical,388201.7799999951,sale
sale,2018-06-18,retail_recreational,1827625.0899999938,sale
sale,2018-06-18,wholesale,3485486.159999998,sale
return,2018-06-19,retail_medical,-363.48,return
sale,2018-06-19,retail_medical,393891.2999999978,sale
return,2018-06-19,retail_recreational,720.5500000000001,return
sale,2018-06-19,retail_recreational,2009187.280000006,sale
sale,2018-06-19,wholesale,5661118.680000006,sale
return,2018-06-20,retail_medical,-321.91,return
sale,2018-06-20,retail_medical,414947.8899999915,sale
sale,2018-06-20,retail_recreational,2079318.4000000115,sale
sale,2018-06-20,wholesale,3356275.139999999,sale
return,2018-06-21,retail_medical,-250.60000000000002,return
sale,2018-06-21,retail_medical,517069.29999999807,sale
sale,2018-06-21,retail_recreational,2700093.870000016,sale
sale,2018-06-21,wholesale,3174261.860000001,sale
return,2018-06-22,retail_medical,-387.72,return
sale,2018-06-22,retail_medical,499539.1499999961,sale
sale,2018-06-22,retail_recreational,2220517.0699999896,sale
sale,2018-06-22,wholesale,852134.4399999995,sale
return,2018-06-23,retail_medical,-303.5299999999999,return
sale,2018-06-23,retail_medical,384536.58000000706,sale
sale,2018-06-23,retail_recreational,1747873.4899999832,sale
sale,2018-06-23,wholesale,615401.62,sale
return,2018-06-24,retail_medical,-503.3100000000003,return
sale,2018-06-24,retail_medical,364467.69999999565,sale
sale,2018-06-24,retail_recreational,1886438.390000002,sale
sale,2018-06-24,wholesale,3981893.86,sale
return,2018-06-25,retail_medical,-376.71,return
sale,2018-06-25,retail_medical,383664.62999999756,sale
sale,2018-06-25,retail_recreational,1821329.8599999906,sale
sale,2018-06-25,wholesale,4824517.580000001,sale
return,2018-06-26,retail_medical,-255.85999999999996,return
sale,2018-06-26,retail_medical,403964.8600000038,sale
sale,2018-06-26,retail_recreational,1929013.8699999892,sale
sale,2018-06-26,wholesale,4473022.74,sale
return,2018-06-27,retail_medical,188.03,return
sale,2018-06-27,retail_medical,433440.59999999654,sale
sale,2018-06-27,retail_recreational,2142365.639999989,sale
sale,2018-02-09,retail_recreational,49879.470000000234,sale
sale,2018-02-10,retail_recreational,39635.33000000013,sale
sale,2018-02-11,retail_recreational,41771.640000000145,sale
sale,2018-02-12,retail_recreational,43503.68000000002,sale
sale,2018-02-15,retail_recreational,72563.80000000038,sale
sale,2018-02-16,retail_recreational,57509.120000000206,sale
sale,2018-02-18,retail_recreational,41404.29000000009,sale
sale,2018-02-22,retail_recreational,69826.58999999998,sale
sale,2018-02-23,retail_recreational,59574.06000000002,sale
sale,2018-02-27,retail_recreational,58400.549999999916,sale
sale,2018-02-28,retail_recreational,76251.2900000001,sale
sale,2018-03-05,retail_recreational,74502.81999999989,sale
sale,2018-03-06,retail_recreational,80714.59999999993,sale
sale,2018-03-07,retail_recreational,80567.79999999999,sale
sale,2018-03-08,retail_recreational,108276.7400000001,sale
sale,2018-06-27,wholesale,4447200.16,sale
return,2018-06-28,retail_medical,-270.53,return
sale,2018-06-28,retail_medical,580324.7300000066,sale
sale,2018-06-28,retail_recreational,3035136.1000000187,sale
sale,2018-06-28,wholesale,4047113.900000002,sale
return,2018-06-29,retail_medical,-391.22000000000025,return
sale,2018-06-29,retail_medical,539548.8300000044,sale
sale,2018-06-29,retail_recreational,2294515.679999994,sale
sale,2018-06-29,wholesale,628680.6300000004,sale
return,2018-06-30,retail_medical,-299.2800000000001,return
sale,2018-06-30,retail_medical,432008.99000000017,sale
return,2018-06-30,retail_recreational,444.71000000000004,return
sale,2018-06-30,retail_recreational,1967403.0299999772,sale
sale,2018-06-30,wholesale,854530.3299999998,sale
return,2018-07-01,retail_medical,-368.37,return
sale,2018-07-01,retail_medical,405790.38999999594,sale
return,2018-07-01,retail_recreational,626.89,return
sale,2018-07-01,retail_recreational,2077814.1500000034,sale
sale,2018-07-01,wholesale,5552467.8900000015,sale
return,2018-07-02,retail_medical,-374.68999999999994,return
sale,2018-07-02,retail_medical,541299.4900000036,sale
sale,2018-07-02,retail_recreational,2668630.6799999797,sale
sale,2018-07-02,wholesale,8904262.330000008,sale
return,2018-07-03,retail_medical,-297.85,return
sale,2018-07-03,retail_medical,514292.03999999404,sale
return,2018-07-03,retail_recreational,594.3999999999999,return
sale,2018-07-03,retail_recreational,2045887.1700000053,sale
sale,2018-07-03,wholesale,1423586.9499999997,sale
return,2018-07-04,retail_medical,-1320.05,return
sale,2018-07-04,retail_medical,358622.19999999896,sale
sale,2018-07-04,retail_recreational,2013423.9799999828,sale
sale,2018-07-04,wholesale,3548290.6699999976,sale
return,2018-07-05,retail_medical,-434.51,return
sale,2018-07-05,retail_medical,515874.73999999627,sale
sale,2018-07-05,retail_recreational,2640891.8400000026,sale
sale,2018-07-05,wholesale,3297299.990000001,sale
return,2018-07-06,retail_medical,-279.7499999999999,return
sale,2018-07-06,retail_medical,490127.91000000795,sale
sale,2018-07-06,retail_recreational,2200341.3799999948,sale
sale,2018-07-06,wholesale,656270.41,sale
return,2018-07-07,retail_medical,-309.31,return
sale,2018-07-07,retail_medical,396214.32000000053,sale
sale,2018-07-07,retail_recreational,1775697.7900000005,sale
sale,2018-07-07,wholesale,749320.41,sale
return,2018-07-08,retail_medical,-311.24000000000007,return
sale,2018-07-08,retail_medical,364557.1999999973,sale
sale,2018-07-08,retail_recreational,1829876.9599999809,sale
sale,2018-07-08,wholesale,3465625.330000002,sale
sale,2018-02-02,retail_recreational,1267.3100000000002,sale
sale,2018-02-08,retail_recreational,56793.30000000034,sale
return,2018-07-09,retail_medical,-422.1100000000001,return
sale,2018-07-09,retail_medical,433807.69000000117,sale
sale,2018-07-09,retail_recreational,2201190.7900000084,sale
sale,2018-07-09,wholesale,3737694.980000003,sale
return,2018-07-10,retail_medical,-390.12000000000006,return
sale,2018-07-10,retail_medical,420523.1900000057,sale
sale,2018-07-10,retail_recreational,1859012.5799999873,sale
sale,2018-07-10,wholesale,3754338.7599999984,sale
return,2018-07-11,retail_medical,-399.57,return
sale,2018-07-11,retail_medical,409234.67999999673,sale
sale,2018-07-11,retail_recreational,1979151.0400000059,sale
sale,2018-07-11,wholesale,3443230.710000004,sale
return,2018-07-12,retail_medical,-619.68,return
sale,2018-07-12,retail_medical,521222.39000000386,sale
return,2018-07-12,retail_recreational,363.97999999999996,return
sale,2018-07-12,retail_recreational,2669152.050000026,sale
sale,2018-07-12,wholesale,3320931.1199999996,sale
return,2018-07-13,retail_medical,-450.98999999999995,return
sale,2018-07-13,retail_medical,492993.14000000217,sale
sale,2018-07-13,retail_recreational,2174320.960000007,sale
sale,2018-07-13,wholesale,498747.39000000013,sale
return,2018-07-14,retail_medical,-462.4200000000001,return
sale,2018-07-14,retail_medical,382374.9199999955,sale
sale,2018-07-14,retail_recreational,1716081.9199999822,sale
sale,2018-07-14,wholesale,449106.98000000004,sale
sale,2018-02-03,retail_recreational,14175.42999999997,sale
sale,2018-02-05,retail_recreational,38281.06000000006,sale
sale,2018-02-06,retail_recreational,40054.92999999996,sale
sale,2018-02-07,retail_recreational,45952.41000000028,sale
return,2018-07-15,retail_medical,-274.06000000000023,return
sale,2018-07-15,retail_medical,361596.1899999976,sale
sale,2018-07-15,retail_recreational,1842469.3700000332,sale
sale,2018-07-15,wholesale,4293935.569999999,sale
return,2018-07-16,retail_medical,-628.6700000000002,return
sale,2018-07-16,retail_medical,398395.22999999986,sale
sale,2018-07-16,retail_recreational,1798109.1600000095,sale
sale,2018-07-16,wholesale,4500112.229999998,sale
return,2018-07-17,retail_medical,-443.97,return
sale,2018-07-17,retail_medical,403497.7699999959,sale
sale,2018-07-17,retail_recreational,1921766.2800000273,sale
sale,2018-07-17,wholesale,3964526.9700000007,sale
return,2018-07-18,retail_medical,-461.48000000000013,return
sale,2018-07-18,retail_medical,426356.2499999994,sale
sale,2018-07-18,retail_recreational,2119347.4500000263,sale
sale,2018-07-18,wholesale,3462500.879999999,sale
return,2018-07-19,retail_medical,-558.96,return
sale,2018-07-19,retail_medical,556382.5400000088,sale
sale,2018-07-19,retail_recreational,2803382.750000027,sale
sale,2018-07-19,wholesale,4626828.759999997,sale
return,2018-07-20,retail_medical,-616.9600000000002,return
sale,2018-07-20,retail_medical,524021.41000000294,sale
sale,2018-07-20,retail_recreational,2210575.74,sale
sale,2018-07-20,wholesale,342034.8700000001,sale
return,2018-07-21,retail_medical,-544.5900000000001,return
sale,2018-07-21,retail_medical,400774.66999999917,sale
sale,2018-07-21,retail_recreational,1755213.829999973,sale
sale,2018-07-21,wholesale,525339.6100000001,sale
return,2018-07-22,retail_medical,-295.1900000000001,return
sale,2018-07-22,retail_medical,357892.79999999655,sale
sale,2018-07-22,retail_recreational,1817582.9699999988,sale
sale,2018-07-22,wholesale,3860877.0800000024,sale
return,2018-07-23,retail_medical,-573.2,return
sale,2018-07-23,retail_medical,391330.27999999805,sale
return,2018-07-23,retail_recreational,647.0199999999999,return
sale,2018-07-23,retail_recreational,1821764.09999998,sale
sale,2018-07-23,wholesale,4454469.120000001,sale
return,2018-07-24,retail_medical,-373.04,return
sale,2018-07-24,retail_medical,417631.01000000833,sale
return,2018-07-24,retail_recreational,609.54,return
sale,2018-07-24,retail_recreational,1954084.6700000027,sale
sale,2018-07-24,wholesale,3695982.8799999994,sale
return,2018-07-25,retail_medical,-398.37000000000006,return
sale,2018-07-25,retail_medical,433535.8900000068,sale
return,2018-07-25,retail_recreational,739.3499999999999,return
sale,2018-07-25,retail_recreational,2021760.4100000144,sale
sale,2018-07-25,wholesale,3932507.519999997,sale
return,2018-07-26,retail_medical,-457.78000000000003,return
sale,2018-07-26,retail_medical,529157.8600000149,sale
return,2018-07-26,retail_recreational,874.89,return
sale,2018-07-26,retail_recreational,2602695.1600000323,sale
sale,2018-07-26,wholesale,3359255.49,sale
return,2018-07-27,retail_medical,-306.71999999999997,return
sale,2018-07-27,retail_medical,502662.5099999941,sale
sale,2018-07-27,retail_recreational,2106869.529999987,sale
sale,2018-07-27,wholesale,710974.4200000002,sale
return,2018-07-28,retail_medical,-155.32,return
sale,2018-07-28,retail_medical,385281.5899999976,sale
sale,2018-07-28,retail_recreational,1682178.0799999847,sale
sale,2018-07-28,wholesale,770307.84,sale
return,2018-07-29,retail_medical,-285.95,return
sale,2018-07-29,retail_medical,351178.6699999934,sale
return,2018-07-29,retail_recreational,656.85,return
sale,2018-07-29,retail_recreational,1736177.1200000097,sale
sale,2018-07-29,wholesale,4445179.790000001,sale
return,2018-07-30,retail_medical,-454.90999999999985,return
sale,2018-07-30,retail_medical,414338.8699999985,sale
sale,2018-07-30,retail_recreational,1869336.6700000067,sale
sale,2018-07-30,wholesale,4797453.799999993,sale
return,2018-07-31,retail_medical,-386.1700000000001,return
sale,2018-07-31,retail_medical,503974.700000007,sale
sale,2018-07-31,retail_recreational,2313358.9899999625,sale
sale,2018-07-31,wholesale,3671432.21,sale
return,2018-08-01,retail_medical,-486.74,return
sale,2018-08-01,retail_medical,468129.2300000071,sale
return,2018-08-01,retail_recreational,765.07,return
sale,2018-08-01,retail_recreational,2112152.680000006,sale
